mRNA,microRNA,weight,edge_color
TSHZ3,hsa-mir-200b,0.325073253,green
BRD3,hsa-mir-656,0.288048568,green
HGS,hsa-mir-328,0.342755227,green
NEURL,hsa-mir-22,0.389329554,green
SOCS6,hsa-mir-23a,0.340141163,red
TBC1D1,hsa-mir-130a,0.2824086,red
SNTB2,hsa-mir-15a,0.264812597,green
NUFIP2,hsa-mir-193b,0.262908578,red
ASB6,hsa-mir-539,0.336953932,green
GRHL2,hsa-mir-326,0.263578335,red
PNPLA6,hsa-mir-766,0.343916581,green
TMEM159,hsa-mir-95,0.884638473,green
BPHL,hsa-mir-200c,0.397464016,red
EFCAB2,hsa-mir-340,0.302862586,green
SEPT3,hsa-mir-505,0.487110255,red
PATL1,hsa-mir-452,0.282966384,red
TET2,hsa-mir-656,0.360803448,green
LHFP,hsa-mir-136,0.346478093,red
ANKLE1,hsa-mir-584,0.263063668,red
NOVA1,hsa-let-7b,0.272485671,red
FOXQ1,hsa-mir-224,0.367006601,red
SASH1,hsa-mir-452,0.577866005,green
CARKD,hsa-mir-31,0.51314948,green
SPIN4,hsa-mir-1287,0.287740466,red
RBMX,hsa-mir-335,0.528729906,red
NIPAL2,hsa-mir-1179,0.277154216,red
DDX19A,hsa-let-7i,0.299538528,red
CCBE1,hsa-mir-154,0.296447806,red
CHST7,hsa-mir-23a,0.450768054,green
TRAK2,hsa-mir-641,0.324706426,green
TMEM139,hsa-mir-452,0.56684186,red
TBX18,hsa-mir-203,0.422440256,red
MYRIP,hsa-mir-195,0.384493275,red
LOC100271831,hsa-mir-197,0.435588409,green
CLIP4,hsa-mir-203,0.436527061,red
DIXDC1,hsa-mir-154,0.291746213,red
IGF1,hsa-mir-505,0.384671083,green
ENY2,hsa-mir-31,0.450257024,red
ST6GALNAC6,hsa-mir-519d,0.475070464,green
LOC646471,hsa-mir-147b,0.291649418,green
TMEM151B,hsa-mir-378,0.280005279,red
TMEM65,hsa-mir-145,0.368491075,red
PEX11G,hsa-mir-197,0.38184246,green
TEX261,hsa-mir-200a,0.525039632,red
SGTB,hsa-mir-130a,0.325514114,red
GPATCH2,hsa-mir-130a,0.346010177,green
CENPC1,hsa-mir-203,0.275237029,green
TCF20,hsa-mir-452,0.603376177,red
C11orf52,hsa-mir-424,0.262842537,green
TIMM8A,hsa-mir-504,0.263266964,red
NCAPG2,hsa-mir-656,0.378034642,green
LETMD1,hsa-mir-340,0.289630551,green
PKD1,hsa-mir-765,0.262920037,green
HAUS2,hsa-mir-31,0.276869999,red
SH3PXD2A,hsa-mir-548e,0.287051005,green
POU2F3,hsa-mir-3928,0.269358897,red
CCDC67,hsa-mir-625,0.421886225,green
RDX,hsa-mir-377,0.287169633,red
YAP1,hsa-mir-433,0.274427439,red
GPR113,hsa-mir-224,0.267819376,red
CENPJ,hsa-mir-197,0.356700748,red
KCTD13,hsa-let-7b,0.576512032,green
TMEM65,hsa-mir-224,0.440084345,red
C8orf42,hsa-mir-505,0.323082351,red
CHCHD7,hsa-mir-17,0.318792776,red
SEC24D,hsa-mir-203,0.341472668,green
BNC2,hsa-let-7c,0.414937101,red
EXOC2,hsa-mir-205,0.264773057,green
PLXNA4,hsa-mir-889,0.312222943,red
ADRA2C,hsa-mir-1228,0.348145557,green
RBBP4,hsa-mir-1287,0.265112809,red
GPR124,hsa-mir-338,0.403906228,green
RC3H1,hsa-mir-494,0.286679555,red
EAPP,hsa-mir-31,0.282375411,green
ENTPD6,hsa-mir-503,0.425565663,green
HAUS3,hsa-mir-629,0.314679155,red
GPT2,hsa-mir-181c,0.441553826,red
STK19,hsa-mir-149,0.346463214,green
GPD1,hsa-mir-3928,0.355983914,green
E2F5,hsa-mir-877,0.424118691,red
HSF2BP,hsa-mir-23a,0.365729913,red
PTEN,hsa-mir-205,0.388111749,red
CCM2,hsa-mir-328,0.33894335,green
RAB7A,hsa-mir-147b,0.267392352,red
CSNK1G2,hsa-mir-328,0.395836176,green
EPS8L2,hsa-mir-1275,0.345715816,green
LYST,hsa-mir-134,0.282241806,red
ADH5,hsa-mir-889,0.268155261,red
DNAJB4,hsa-mir-503,0.26522261,red
EZR,hsa-mir-205,0.419173153,green
ABCE1,hsa-mir-145,0.278974597,red
CNOT6,hsa-let-7c,0.282253119,green
SBNO2,hsa-mir-744,0.288669952,green
TMEM68,hsa-mir-505,0.268254403,red
BRWD3,hsa-mir-197,0.330443383,red
PDP1,hsa-mir-452,0.356932878,red
KCNS1,hsa-mir-624,0.342364089,red
ZNF618,hsa-mir-140,0.2989818,red
IGF1,hsa-mir-548s,0.375096147,green
EBF1,hsa-mir-381,0.417783682,red
ATP8B1,hsa-mir-193b,0.627513543,red
CACNG4,hsa-mir-1295,0.380527264,green
SMCR7L,hsa-let-7b,0.266239245,red
MNT,hsa-mir-625,0.322748153,green
KIAA0494,hsa-mir-624,0.259554302,green
SDPR,hsa-mir-421,0.340386933,green
EZH1,hsa-mir-22,0.458929076,green
SLC7A2,hsa-mir-889,0.328977699,green
C1orf130,hsa-mir-624,0.303445569,red
GNG2,hsa-mir-641,0.292006597,green
UPF1,hsa-mir-127,0.310469858,green
ACER3,hsa-mir-96,0.268238476,red
NAT14,hsa-mir-100,0.344675057,green
WDR5B,hsa-mir-1262,0.288787961,green
ZNF286B,hsa-mir-185,0.363858531,red
C3orf14,hsa-mir-181c,0.30674879,green
NIPAL3,hsa-mir-1287,0.266210728,red
TANC2,hsa-mir-193b,0.336343984,red
NUDT16,hsa-mir-484,0.306374291,green
RNPEPL1,hsa-mir-484,0.39653332,green
C20orf151,hsa-mir-766,0.349688526,green
ATOH8,hsa-mir-642a,0.313213128,green
EHD3,hsa-mir-429,0.48354493,green
TNFRSF4,hsa-let-7d,0.305865744,green
CYP26B1,hsa-mir-383,0.27624682,red
RNF41,hsa-mir-548s,0.259561211,green
SMARCA5,hsa-mir-616,0.32054054,red
SIRT7,hsa-mir-148a,0.349172633,green
TMEM126B,hsa-mir-31,0.426807499,red
NACC1,hsa-mir-3170,0.276880843,green
COL6A2,hsa-mir-877,0.304154353,green
ZNF10,hsa-mir-190,0.426417761,red
GDPD1,hsa-mir-205,0.384208656,green
NID1,hsa-mir-185,0.465333285,green
NT5C,hsa-mir-328,0.402639196,green
NAT9,hsa-mir-378,0.274436055,red
FAM22D,hsa-mir-577,0.278922631,green
DUT,hsa-mir-2116,0.319872211,green
BCOR,hsa-mir-146a,0.344639475,green
MPP2,hsa-mir-31,0.573329475,green
TM9SF1,hsa-mir-383,0.26702407,green
DPH2,hsa-mir-127,0.387669325,green
TCEAL7,hsa-mir-149,0.303660035,green
TIA1,hsa-mir-3136,0.265673227,red
RBBP4,hsa-mir-193b,0.633054297,red
KIAA1324,hsa-mir-130a,0.653437086,green
RGS12,hsa-mir-31,0.352437086,green
MTMR1,hsa-mir-675,0.405854763,red
ZNF669,hsa-mir-675,0.335016877,red
HNF4G,hsa-mir-338,0.281603935,red
ETV5,hsa-mir-584,0.34918917,red
